date,time,location,download,upload,latency
2022-09-23,16:08,Gribskov,323.76,782.56,32.16 ms
2022-10-09,05:36,Brønderslev,2063.76,710.79,36.64 ms
2022-02-19,13:11,Vejle,1490.46,1044.82,10.71 ms
2022-08-21,16:17,Gladsaxe,1227.98,955.07,5.68 ms
2022-05-27,04:02,Hedensted,2064.98,556.96,15.0 ms
2022-03-08,14:54,Slagelse,199.46,833.7,53.66 ms
2022-11-06,12:58,Vejle,1382.16,1228.32,24.3 ms
2022-06-22,23:22,Horsens,2119.26,287.93,35.9 ms
2022-09-17,23:28,Assens,926.03,307.24,23.28 ms
2022-04-15,15:33,Struer,1849.87,369.62,43.91 ms
2022-04-18,14:12,Kalundborg,1318.17,455.38,12.58 ms
2022-06-19,13:44,Ishøj,1860.38,1146.72,8.06 ms
2022-10-21,08:38,Ringkøbing-Skjern,939.73,1080.05,46.63 ms
2022-04-19,10:30,Solrød,2322.77,177.11,17.14 ms
2022-12-01,06:07,Jammerbugt,614.57,702.66,27.18 ms
2022-04-08,14:29,Ringkøbing-Skjern,1271.79,1051.12,22.48 ms
2022-07-06,11:46,Viborg,1795.15,450.66,51.3 ms
2022-11-10,05:38,Silkeborg,1923.23,1033.78,17.87 ms
2022-07-09,17:05,Ikast-Brande,671.13,778.6,24.61 ms
2022-09-16,03:51,Hvidovre,1250.1,1259.56,33.84 ms
2022-08-24,16:09,Silkeborg,685.6,781.0,49.58 ms
2022-10-16,08:13,Syddjurs,2146.08,734.9,15.09 ms
2022-07-11,21:32,Nordfyn,2340.45,975.05,32.82 ms
2022-08-16,14:26,Hedensted,2109.54,1250.63,5.52 ms
2022-08-23,08:19,Læsø,252.4,1071.58,25.11 ms
2022-09-28,11:45,Frederikssund,1631.82,366.35,41.31 ms
2022-05-16,00:43,Læsø,2330.23,768.69,55.34 ms
2022-02-17,02:19,Skanderborg,566.56,468.24,12.67 ms
2022-10-17,01:13,Stevns,1162.57,609.35,48.53 ms
2022-01-13,10:39,Horsens,1210.49,1251.13,25.4 ms
2022-08-12,01:02,Rødovre,122.38,208.5,34.41 ms
2022-02-21,06:11,Høje-Taastrup,600.82,807.46,38.07 ms
2022-06-28,21:55,Struer,1351.41,1072.6,44.28 ms
2022-04-01,04:22,Struer,1480.93,937.76,53.56 ms
2022-05-28,23:38,Faaborg-Midtfyn,2074.99,164.45,43.41 ms
2022-04-02,10:49,Thisted,1699.9,1248.25,5.49 ms
2022-01-03,21:22,Middelfart,125.92,1010.87,22.72 ms
2022-04-20,06:14,Næstved,2377.0,1167.76,45.14 ms
2022-06-30,01:50,Gladsaxe,598.75,384.74,26.01 ms
2022-05-20,04:56,Fanø,2252.29,442.53,24.79 ms
2022-10-16,16:13,Bornholm,1388.07,700.18,37.99 ms
2022-11-20,10:02,Viborg,194.66,664.92,55.91 ms
2022-05-10,05:01,Brønderslev,1083.4,214.94,34.51 ms
2022-10-11,19:55,Kolding,1433.0,773.77,16.26 ms
2022-01-24,11:51,Kalundborg,367.56,1028.46,14.02 ms
2022-09-06,15:10,Copenhagen,1880.19,321.47,25.66 ms
2022-01-01,21:45,Syddjurs,460.44,527.59,19.9 ms
2022-02-12,15:47,Vesthimmerland,321.42,880.49,2.72 ms
2022-02-13,08:50,Syddjurs,1074.43,897.41,25.99 ms
2022-03-25,15:24,Holbæk,449.55,229.83,36.68 ms
2022-02-25,20:23,Albertslund,1673.02,819.29,28.49 ms
2022-12-08,17:11,Varde,2527.92,348.82,30.77 ms
2022-01-10,12:42,Viborg,1006.96,347.25,42.27 ms
2022-05-25,05:30,Hedensted,840.0,37.22,14.46 ms
2022-12-25,20:34,Morsø,2435.0,336.18,9.28 ms
2022-01-12,19:36,Næstved,2131.65,122.98,28.43 ms
2022-07-11,08:23,Faxe,2554.09,332.37,29.55 ms
2022-10-25,11:49,Kolding,21.35,586.0,4.57 ms
2022-11-24,23:16,Hillerød,372.79,1246.13,10.12 ms
2022-06-21,15:59,Ærø,1152.24,849.38,18.37 ms
2022-01-23,13:32,Norddjurs,2347.96,1265.21,8.53 ms
2022-07-10,07:53,Billund,1766.5,1002.91,5.17 ms
2022-01-15,03:18,Nyborg,2257.06,555.99,52.78 ms
2022-02-18,21:39,Rudersdal,1433.41,463.27,39.5 ms
2022-09-10,23:27,Syddjurs,190.89,716.75,41.44 ms
2022-09-27,15:18,Sønderborg,2141.97,551.24,55.91 ms
2022-05-02,02:01,Syddjurs,337.38,1238.36,20.61 ms
2022-08-09,06:15,Kerteminde,35.55,497.1,38.89 ms
2022-01-26,19:09,Slagelse,912.57,647.0,5.29 ms
2022-05-28,00:00,Silkeborg,2139.32,1021.85,51.51 ms
2022-07-03,13:17,Kerteminde,2329.04,1022.54,3.25 ms
2022-06-06,06:27,Kalundborg,979.78,1093.6,28.58 ms
2022-08-09,13:55,Glostrup,2017.8,884.86,38.05 ms
2022-06-15,09:06,Langeland,1375.93,864.58,4.88 ms
2022-10-26,13:02,Viborg,1961.24,681.04,3.65 ms
2022-04-09,15:40,Lejre,1751.99,85.29,18.82 ms
2022-03-02,22:34,Ærø,441.32,1014.79,7.65 ms
2022-06-24,19:39,Frederikshavn,1010.48,149.64,54.8 ms
2022-12-01,19:38,Glostrup,1310.83,785.89,33.33 ms
2022-06-29,15:51,Samsø,399.38,247.01,42.27 ms
2022-09-30,10:30,Vesthimmerland,1989.68,365.6,29.78 ms
2022-11-05,06:41,Samsø,1226.38,474.35,19.94 ms
2022-12-03,22:04,Frederikssund,905.18,1097.01,44.01 ms
2022-07-17,09:03,Thisted,217.67,1250.49,35.81 ms
2022-03-10,17:41,Nyborg,2226.37,590.26,42.82 ms
2022-02-15,16:04,Greve,2141.99,472.18,46.46 ms
2022-06-24,01:47,Assens,550.32,1256.67,17.25 ms
2022-06-26,05:19,Copenhagen,460.15,2.3,24.68 ms
2022-03-17,12:23,Gribskov,1302.42,112.34,6.85 ms
2022-04-25,07:16,Ringsted,299.39,971.0,39.96 ms
2022-03-06,14:12,Egedal,196.8,1271.91,18.79 ms
2022-09-02,04:59,Rudersdal,2512.05,101.36,4.29 ms
2022-03-19,16:21,Gentofte,2095.32,759.3,12.48 ms
2022-11-23,02:58,Rudersdal,96.34,955.69,34.77 ms
2022-05-22,23:35,Helsingør,809.73,260.25,22.44 ms
2022-06-17,03:36,Faxe,197.41,439.75,55.44 ms
2022-08-16,23:44,Sønderborg,2506.68,887.69,18.04 ms
2022-12-20,21:24,Mariagerfjord,2327.95,934.21,6.16 ms
2022-09-24,07:24,Skanderborg,1386.41,986.75,19.62 ms
2022-11-06,06:24,Læsø,17.41,695.25,18.79 ms
2022-12-10,16:53,Esbjerg,1178.37,1038.2,2.92 ms
2022-03-13,15:58,Samsø,1523.76,1185.4,4.52 ms
2022-10-11,20:13,Stevns,2303.25,1019.82,43.15 ms
2022-08-09,20:23,Ikast-Brande,96.3,228.05,46.82 ms
2022-12-03,06:32,Fanø,759.08,686.78,49.47 ms
2022-02-11,13:19,Favrskov,298.07,565.44,12.78 ms
2022-09-03,23:07,Odense,1591.34,740.28,20.23 ms
2022-01-21,13:25,Gladsaxe,469.03,1114.58,20.39 ms
2022-10-12,01:05,Kerteminde,1322.47,526.7,10.22 ms
2022-06-14,15:44,Fanø,693.43,1096.9,11.35 ms
2022-10-08,14:57,Odense,1473.28,1050.32,10.27 ms
2022-02-11,22:21,Nyborg,2150.25,640.96,49.65 ms
2022-12-08,18:56,Kalundborg,1923.05,139.78,20.97 ms
2022-08-16,05:34,Ringsted,125.62,935.44,29.64 ms
2022-12-09,06:35,Tønder,2234.29,551.59,24.39 ms
2022-02-27,11:34,Middelfart,719.94,397.93,54.09 ms
2022-04-13,11:40,Svendborg,514.28,104.87,27.28 ms
2022-05-01,07:22,Haderslev,545.08,19.14,31.38 ms
2022-07-04,23:30,Ikast-Brande,1446.25,32.32,45.87 ms
2022-09-15,21:19,Randers,1148.96,851.82,6.78 ms
2022-01-23,14:52,Allerød,1808.8,978.43,37.89 ms
2022-04-13,04:52,Stevns,2234.85,768.37,41.89 ms
2022-07-05,07:55,Ballerup,507.36,1075.45,27.93 ms
2022-10-31,04:41,Skive,905.82,1069.12,29.01 ms
2022-01-31,11:05,Lyngby-Taarbæk,2250.24,329.41,4.85 ms
2022-03-20,18:13,Holbæk,853.66,522.98,31.74 ms
2022-07-01,19:29,Viborg,1516.97,951.35,54.46 ms
2022-12-28,17:01,Furesø,1601.54,160.73,21.96 ms
2022-08-29,23:55,Greve,311.46,1086.83,33.77 ms
2022-01-28,08:04,Ishøj,587.15,1094.04,20.86 ms
2022-04-24,21:54,Gribskov,2386.32,901.35,55.73 ms
2022-03-15,22:55,Fredericia,1382.03,497.86,30.44 ms
2022-05-15,09:36,Tårnby,1822.25,1185.69,52.96 ms
2022-08-04,10:32,Rødovre,710.13,555.29,37.02 ms
2022-01-21,15:13,Odense,481.48,670.71,9.86 ms
2022-01-21,00:49,Gladsaxe,1807.73,1189.41,22.02 ms
2022-02-21,17:43,Thisted,597.86,498.07,16.23 ms
2022-05-05,14:59,Dragør,1967.1,319.15,10.49 ms
2022-03-28,10:14,Egedal,378.36,414.19,18.13 ms
2022-09-11,08:53,Hjørring,709.57,602.99,46.7 ms
2022-09-19,23:56,Kalundborg,1114.65,743.07,24.75 ms
2022-02-23,21:46,Billund,990.21,103.45,7.33 ms
2022-11-13,07:10,Kolding,814.29,792.6,31.13 ms
2022-09-11,17:30,Skive,769.67,1213.89,48.34 ms
2022-09-13,20:05,Hillerød,911.46,404.27,2.46 ms
2022-12-27,09:22,Thisted,1311.61,185.97,50.92 ms
2022-03-11,02:19,Fredensborg,1565.31,867.51,39.5 ms
2022-06-13,06:24,Frederikshavn,706.46,1071.59,48.65 ms
2022-03-08,19:31,Holbæk,139.5,1003.23,37.22 ms
2022-05-27,23:13,Odense,59.61,51.81,6.41 ms
2022-04-09,01:10,Samsø,779.67,1084.42,49.51 ms
2022-08-08,08:36,Guldborgsund,1308.14,904.92,24.63 ms
2022-06-18,06:27,Silkeborg,953.33,889.95,13.15 ms
2022-06-16,22:39,Allerød,898.87,514.67,23.1 ms
2022-02-10,15:30,Hillerød,443.31,152.79,45.13 ms
2022-04-03,08:32,Helsingør,1176.63,288.13,34.87 ms
2022-08-09,19:12,Guldborgsund,1965.05,213.3,14.05 ms
2022-04-17,16:26,Faaborg-Midtfyn,1433.54,990.86,32.72 ms
2022-06-15,06:48,Sønderborg,1822.41,66.59,29.59 ms
2022-01-27,18:46,Billund,1141.76,426.71,29.32 ms
2022-11-06,10:14,Gribskov,1948.79,407.02,35.88 ms
2022-01-30,15:16,Jammerbugt,2204.59,663.18,4.51 ms
2022-06-21,19:06,Odense,1804.77,1104.69,49.57 ms
2022-10-06,15:21,Fanø,855.54,326.26,46.25 ms
2022-11-16,23:26,Hillerød,1987.54,867.78,52.46 ms
2022-06-08,14:29,Billund,2247.16,1236.62,53.41 ms
2022-08-13,21:40,Gentofte,1070.37,1.13,45.39 ms
2022-09-01,20:14,Nyborg,1701.49,699.58,22.01 ms
2022-11-04,00:54,Vesthimmerland,1249.95,575.88,17.55 ms
2022-09-26,09:31,Ishøj,1336.75,406.73,43.79 ms
2022-01-08,19:01,Allerød,516.42,339.74,33.36 ms
2022-11-09,01:51,Slagelse,2186.07,173.04,37.88 ms
2022-09-17,04:24,Varde,851.47,595.68,2.81 ms
2022-10-29,21:30,Haderslev,689.87,280.51,35.62 ms
2022-09-13,09:26,Rebild,1329.43,885.18,22.25 ms
2022-07-16,21:26,Holstebro,1788.57,932.79,3.76 ms
2022-11-24,03:09,Odsherred,2525.15,1183.17,32.28 ms
2022-03-21,04:18,Varde,1492.4,1204.84,55.4 ms
2022-10-23,19:10,Slagelse,1814.1,59.64,13.6 ms
2022-12-30,16:43,Helsingør,1847.59,1245.05,43.34 ms
2022-01-27,23:44,Lyngby-Taarbæk,1517.57,1271.29,44.3 ms
2022-09-08,13:11,Nordfyn,1789.13,253.09,43.66 ms
2022-05-12,10:30,Lejre,746.92,1016.4,49.21 ms
2022-07-25,16:58,Struer,999.74,460.91,43.52 ms
2022-06-19,00:51,Frederiksberg,646.63,1039.15,10.07 ms
2022-10-29,22:42,Jammerbugt,777.97,1110.33,23.98 ms
2022-03-21,16:32,Struer,2426.46,1191.05,31.25 ms
2022-05-21,07:30,Randers,1455.71,85.22,6.49 ms
2022-02-27,01:04,Kerteminde,1686.72,752.01,22.88 ms
2022-09-15,05:49,Hillerød,1999.81,941.83,37.46 ms
2022-11-12,02:27,Glostrup,322.62,777.37,48.15 ms
2022-11-29,21:48,Syddjurs,373.6,162.05,10.84 ms
2022-10-15,22:40,Rudersdal,729.39,930.59,38.7 ms
2022-10-11,12:28,Ishøj,395.56,313.85,44.63 ms
2022-07-19,21:02,Samsø,2105.69,831.87,22.88 ms
2022-07-26,05:47,Lolland,449.31,400.48,35.95 ms
2022-06-17,01:23,Roskilde,2293.34,948.19,42.35 ms
2022-08-31,15:54,Hørsholm,844.09,130.36,6.33 ms
2022-11-21,00:01,Gentofte,974.11,975.4,16.2 ms
2022-01-26,16:07,Ballerup,1533.79,1117.27,49.01 ms
2022-01-07,03:10,Albertslund,1953.54,535.46,47.64 ms
2022-12-14,22:39,Favrskov,1592.05,820.44,36.37 ms
2022-01-07,15:35,Aarhus,1358.82,27.92,41.36 ms
2022-11-28,01:13,Læsø,125.94,793.0,42.94 ms
2022-12-21,13:42,Ringsted,2390.61,306.64,23.08 ms
2022-11-04,23:04,Greve,1526.28,102.6,39.16 ms
2022-03-05,11:33,Vejle,2394.54,318.94,48.86 ms
2022-05-27,10:33,Rudersdal,1163.96,986.26,48.88 ms
2022-12-01,15:50,Haderslev,1153.16,1121.89,18.35 ms
2022-05-03,20:45,Copenhagen,1287.95,484.72,45.57 ms
2022-07-06,22:17,Morsø,424.65,262.49,54.07 ms
2022-02-20,20:16,Viborg,448.33,519.65,42.44 ms
2022-01-05,08:01,Tårnby,390.67,164.59,18.68 ms
2022-10-04,00:50,Nordfyn,2535.37,83.6,46.71 ms
2022-02-03,04:41,Sønderborg,471.48,786.43,27.61 ms
2022-06-03,13:04,Esbjerg,1008.19,778.04,14.18 ms
2022-06-19,12:56,Copenhagen,51.01,370.75,12.95 ms
2022-05-23,17:52,Holstebro,962.41,96.32,9.5 ms
2022-09-26,10:26,Viborg,953.76,362.77,30.65 ms
2022-10-18,02:42,Halsnæs,414.4,521.62,42.22 ms
2022-08-07,17:06,Odense,777.78,513.8,18.94 ms
2022-10-15,15:54,Faaborg-Midtfyn,126.59,3.1,8.28 ms
2022-01-25,10:20,Lyngby-Taarbæk,775.67,80.72,48.91 ms
2022-05-19,06:29,Lemvig,2276.18,905.58,52.98 ms
2022-08-25,20:49,Holstebro,2503.21,692.71,31.44 ms
2022-03-17,14:42,Aalborg,453.68,601.5,17.71 ms
2022-02-03,11:43,Tønder,1594.75,1036.94,3.86 ms
2022-04-18,14:41,Herning,89.21,631.7,14.43 ms
2022-05-12,06:28,Faaborg-Midtfyn,1088.1,1029.13,52.46 ms
2022-08-28,15:01,Guldborgsund,1256.29,654.85,41.09 ms
2022-07-03,07:20,Skanderborg,363.92,339.45,10.28 ms
2022-04-23,10:34,Rudersdal,1774.15,792.28,3.19 ms
2022-05-26,05:50,Randers,1218.54,263.38,33.69 ms
2022-09-02,03:13,Holstebro,388.98,963.49,45.16 ms
2022-09-29,06:54,Vallensbæk,2555.58,715.43,51.96 ms
2022-09-12,14:53,Ishøj,2195.9,143.05,49.27 ms
2022-08-08,14:11,Middelfart,474.15,349.47,37.44 ms
2022-11-19,05:43,Hedensted,64.86,931.9,40.97 ms
2022-08-22,04:07,Haderslev,665.77,772.38,13.81 ms
2022-08-04,14:33,Copenhagen,2095.17,68.66,45.02 ms
2022-10-29,09:46,Fredensborg,2023.56,1232.59,18.58 ms
2022-07-17,06:32,Læsø,1502.04,565.57,28.03 ms
2022-09-10,19:45,Skanderborg,592.51,153.0,30.65 ms
2022-06-05,22:27,Haderslev,2447.1,402.93,12.36 ms
2022-04-07,08:37,Frederikshavn,2430.25,581.27,37.53 ms
2022-09-04,17:08,Billund,969.44,307.89,31.59 ms
2022-05-31,15:17,Vejle,2445.63,10.22,48.69 ms
2022-03-26,07:10,Kerteminde,623.06,1229.03,13.6 ms
2022-03-02,06:41,Brønderslev,506.42,634.7,44.82 ms
2022-04-26,19:27,Albertslund,302.64,1171.17,38.41 ms
2022-11-25,07:45,Furesø,364.71,566.25,52.92 ms
2022-04-28,08:07,Bornholm,1980.53,290.34,33.81 ms
2022-03-27,05:29,Hørsholm,1987.77,860.42,13.32 ms
2022-02-11,06:24,Assens,1785.61,458.29,43.5 ms
2022-02-15,22:55,Kerteminde,2358.24,151.26,2.8 ms
2022-11-26,13:23,Holstebro,2411.69,46.95,48.51 ms
2022-09-09,15:01,Skanderborg,1354.07,781.72,20.7 ms
2022-11-25,22:41,Tårnby,163.64,510.79,13.81 ms
2022-07-14,02:03,Herlev,1854.39,530.04,19.96 ms
2022-08-10,21:26,Holstebro,514.69,1053.26,11.71 ms
2022-02-27,20:04,Frederikssund,54.39,80.53,23.34 ms
2022-08-22,02:24,Hørsholm,1431.21,591.36,32.49 ms
2022-03-21,14:17,Favrskov,1186.49,1112.67,36.68 ms
2022-09-03,03:10,Nordfyn,911.94,1197.51,55.21 ms
2022-03-20,08:25,Brøndby,603.31,258.36,24.43 ms
2022-02-17,04:06,Fredericia,800.65,487.9,14.14 ms
2022-03-06,21:55,Frederiksberg,2455.34,50.14,34.22 ms
2022-04-30,13:31,Guldborgsund,2488.18,868.32,37.31 ms
2022-02-17,14:11,Brønderslev,2007.62,245.06,9.46 ms
2022-06-26,00:08,Hillerød,328.51,601.61,8.17 ms
2022-03-21,14:27,Allerød,1904.09,105.05,24.52 ms
2022-02-05,15:50,Egedal,134.95,1136.0,12.2 ms
2022-11-11,05:20,Bornholm,1026.36,467.94,22.36 ms
2022-08-04,00:51,Hørsholm,2406.82,509.65,41.79 ms
2022-07-04,21:59,Næstved,266.85,123.83,38.31 ms
2022-09-20,15:37,Billund,135.16,686.28,41.81 ms
2022-08-25,00:30,Langeland,506.9,48.88,48.3 ms
2022-09-25,03:57,Lejre,1471.4,616.57,50.36 ms
2022-03-05,18:07,Norddjurs,563.81,650.49,43.39 ms
2022-02-01,09:38,Dragør,1571.18,164.1,25.55 ms
2022-04-11,16:42,Frederiksberg,774.89,971.25,33.94 ms
2022-09-22,06:37,Odense,679.61,1129.35,46.17 ms
2022-12-23,10:20,Mariagerfjord,1950.11,1272.84,14.69 ms
2022-02-17,15:40,Aarhus,1777.73,529.59,16.36 ms
2022-02-21,10:25,Tønder,22.24,1076.79,19.69 ms
2022-01-12,22:10,Viborg,877.78,1000.77,23.67 ms
2022-06-22,03:42,Aalborg,1379.41,106.18,8.78 ms
2022-05-19,00:36,Lejre,304.15,827.23,3.3 ms
2022-01-28,12:18,Vejle,1507.84,161.16,11.11 ms
2022-05-08,16:25,Dragør,1776.21,267.15,44.14 ms
2022-09-29,00:23,Bornholm,37.89,10.81,55.09 ms
2022-09-12,00:07,Sønderborg,1618.11,1098.38,21.21 ms
2022-07-28,04:36,Furesø,1071.97,622.78,52.35 ms
2022-10-11,04:15,Bornholm,56.91,756.81,29.68 ms
2022-10-04,21:15,Struer,1565.1,1052.31,25.4 ms
2022-02-03,02:11,Bornholm,777.45,467.45,17.15 ms
2022-04-28,18:35,Vesthimmerland,1266.69,384.31,35.78 ms
2022-04-12,07:49,Billund,1755.94,540.97,44.34 ms
2022-02-01,14:42,Kerteminde,323.09,860.69,49.9 ms
2022-07-30,08:04,Hørsholm,2342.34,884.22,38.32 ms
2022-04-23,06:59,Odder,312.24,458.12,31.22 ms
2022-04-07,07:08,Vejle,1237.77,628.19,39.77 ms
2022-10-30,03:08,Odder,1557.03,1098.85,15.92 ms
2022-05-07,23:11,Rudersdal,2055.12,302.15,24.36 ms
2022-08-14,01:53,Rudersdal,1037.5,1122.96,21.34 ms
2022-09-01,19:25,Holbæk,2416.5,7.25,40.63 ms
2022-09-21,18:37,Rebild,116.45,722.21,52.94 ms
2022-10-10,00:12,Aalborg,1072.53,716.93,47.36 ms
2022-07-10,09:22,Rebild,1178.44,1007.15,7.96 ms
2022-10-29,08:48,Kalundborg,842.72,553.72,7.25 ms
2022-02-27,20:15,Vallensbæk,2334.82,1044.74,31.89 ms
2022-06-21,23:51,Sorø,1640.93,186.26,32.42 ms
2022-03-02,11:09,Faxe,337.14,900.07,13.45 ms
2022-12-02,09:33,Middelfart,95.36,601.37,43.37 ms
2022-08-13,12:54,Hørsholm,1954.3,117.05,28.37 ms
2022-05-08,03:57,Ringkøbing-Skjern,2355.41,198.38,3.01 ms
2022-12-29,17:41,Herlev,170.38,680.69,3.14 ms
2022-05-04,20:20,Furesø,342.66,1039.84,32.42 ms
2022-03-17,15:57,Samsø,1293.79,844.43,40.55 ms
2022-04-14,08:26,Skive,264.32,1162.85,52.26 ms
2022-07-06,12:45,Aabenraa,1172.66,564.38,42.4 ms
2022-07-14,23:33,Morsø,1215.48,988.35,55.36 ms
2022-02-04,22:32,Jammerbugt,1909.73,1170.51,20.33 ms
2022-04-12,09:44,Haderslev,1120.14,929.08,7.8 ms
2022-09-13,13:13,Fanø,1690.96,837.05,4.37 ms
2022-06-02,16:28,Assens,735.12,1163.09,55.19 ms
2022-11-22,13:38,Ærø,2115.98,1271.68,45.43 ms
2022-06-09,20:32,Tønder,73.71,316.57,6.91 ms
2022-12-05,06:12,Sorø,562.47,913.4,4.25 ms
2022-05-06,18:47,Nordfyn,1433.64,878.42,28.87 ms
2022-12-08,21:24,Svendborg,382.13,696.02,33.26 ms
2022-06-07,21:48,Stevns,1583.59,78.42,22.86 ms
2022-07-24,23:03,Fredericia,1801.71,1187.39,10.47 ms
2022-07-31,07:18,Lemvig,862.69,61.88,28.44 ms
2022-09-16,01:20,Vordingborg,2050.17,1279.19,35.83 ms
2022-07-16,10:52,Samsø,1548.74,213.29,4.86 ms
2022-12-04,13:16,Hjørring,962.73,821.73,4.12 ms
2022-12-25,04:48,Fanø,1180.73,792.23,13.47 ms
2022-07-31,18:45,Dragør,1688.92,1079.33,4.85 ms
2022-05-15,04:11,Brønderslev,1778.52,835.41,53.24 ms
2022-03-15,11:39,Silkeborg,2322.01,143.87,3.1 ms
2022-08-31,17:13,Ikast-Brande,954.89,812.78,13.29 ms
2022-07-28,21:26,Fanø,1605.69,156.13,53.59 ms
2022-04-14,01:00,Haderslev,137.17,1279.39,33.15 ms
2022-12-13,04:40,Holbæk,669.33,923.27,38.26 ms
2022-12-17,04:46,Gentofte,2377.45,468.22,11.21 ms
2022-08-18,23:34,Hvidovre,1775.04,489.68,10.78 ms
2022-10-18,05:21,Mariagerfjord,377.66,1137.48,7.82 ms
2022-09-29,05:21,Vallensbæk,531.83,217.88,45.79 ms
2022-01-07,14:35,Vordingborg,1306.61,1068.37,42.34 ms
2022-01-10,19:52,Frederikssund,989.16,200.46,17.3 ms
2022-12-23,03:47,Lejre,77.52,1131.57,14.84 ms
2022-07-21,20:26,Copenhagen,184.66,207.89,27.16 ms
2022-12-22,12:13,Morsø,1466.02,1239.1,6.0 ms
2022-01-04,19:36,Esbjerg,1549.81,144.82,30.89 ms
2022-05-28,10:00,Helsingør,2466.02,854.98,17.94 ms
2022-08-28,02:26,Svendborg,907.07,195.51,12.6 ms
2022-10-05,15:04,Lolland,684.9,652.66,23.57 ms
2022-05-24,07:05,Bornholm,2388.31,152.53,54.93 ms
2022-04-13,04:46,Fredensborg,1193.14,1108.0,26.7 ms
2022-01-10,15:05,Vejle,460.67,112.38,29.07 ms
2022-09-03,19:36,Kalundborg,1336.68,813.04,23.77 ms
2022-11-23,10:23,Samsø,2064.93,919.95,19.19 ms
2022-01-04,22:22,Rødovre,2342.31,596.66,3.7 ms
2022-03-18,01:37,Billund,2032.36,605.82,12.39 ms
2022-08-01,13:31,Rudersdal,1853.39,806.62,31.69 ms
2022-05-06,10:00,Norddjurs,2453.28,992.78,53.15 ms
2022-05-21,14:18,Odder,2295.94,624.01,34.26 ms
2022-09-12,15:56,Tårnby,660.33,1247.9,3.66 ms
2022-11-12,04:12,Glostrup,332.53,699.99,42.96 ms
2022-09-25,18:42,Vejen,1653.69,1073.49,39.89 ms
2022-11-01,21:47,Slagelse,1284.91,826.99,16.34 ms
2022-08-24,06:03,Ringkøbing-Skjern,421.23,701.89,24.63 ms
2022-04-24,15:15,Faaborg-Midtfyn,365.54,685.2,15.29 ms
2022-06-24,15:38,Faxe,5.99,732.2,5.75 ms
2022-06-16,09:52,Høje-Taastrup,1573.44,1138.3,21.41 ms
2022-04-05,04:33,Hørsholm,2299.2,153.94,13.87 ms
2022-07-09,23:16,Gladsaxe,966.14,864.91,8.24 ms
2022-08-27,05:42,Halsnæs,242.45,158.5,28.73 ms
2022-08-01,09:15,Fredericia,1911.6,1105.94,37.8 ms
2022-01-31,09:22,Hørsholm,1566.43,99.5,8.11 ms
2022-05-26,23:41,Ballerup,875.93,1123.53,45.43 ms
2022-04-29,20:10,Samsø,1276.33,718.15,27.9 ms
2022-07-16,16:40,Nordfyn,2044.51,12.52,32.15 ms
2022-05-15,04:48,Køge,2244.98,737.12,19.7 ms
2022-06-30,20:01,Nordfyn,711.9,1052.04,37.84 ms
2022-12-13,13:45,Tårnby,434.89,1204.53,40.64 ms
2022-05-04,03:25,Faaborg-Midtfyn,1008.85,832.11,37.72 ms
2022-11-18,14:02,Langeland,858.6,1218.55,37.98 ms
2022-09-15,18:19,Vesthimmerland,1266.29,687.08,20.57 ms
2022-09-23,19:49,Kolding,1480.26,1065.42,11.4 ms
2022-03-25,01:07,Lolland,2233.44,1120.34,53.94 ms
2022-05-26,22:39,Lejre,1195.1,183.2,22.36 ms
2022-05-07,19:21,Fredensborg,1668.54,48.13,26.78 ms
2022-01-18,17:33,Thisted,638.19,532.07,5.29 ms
2022-11-09,06:04,Fredensborg,2516.67,84.03,25.45 ms
2022-03-05,10:16,Fanø,2261.43,440.34,3.81 ms
2022-01-28,03:34,Høje-Taastrup,2281.35,235.67,28.62 ms
2022-07-24,15:31,Allerød,776.4,676.36,11.2 ms
2022-04-20,00:34,Odense,1628.13,908.9,33.31 ms
2022-04-12,02:58,Favrskov,1814.05,341.89,50.4 ms
2022-05-01,11:28,Gribskov,736.07,132.74,28.18 ms
2022-07-26,08:03,Læsø,1031.69,1028.8,3.71 ms
2022-04-21,01:38,Langeland,669.51,40.95,32.69 ms
2022-01-01,06:56,Aalborg,2390.52,173.17,11.78 ms
2022-01-19,02:29,Halsnæs,154.54,910.91,37.48 ms
2022-01-06,19:48,Lyngby-Taarbæk,2329.29,71.55,20.47 ms
2022-08-07,18:17,Tårnby,1105.77,1071.46,50.76 ms
2022-07-10,06:30,Svendborg,2234.61,170.63,33.15 ms
2022-08-25,11:14,Lejre,238.16,491.49,51.5 ms
2022-03-08,04:19,Holbæk,354.78,480.49,4.68 ms
2022-05-14,23:16,Rebild,2446.96,894.23,5.76 ms
2022-12-14,21:39,Faxe,702.22,488.17,20.85 ms
2022-01-28,22:22,Odsherred,1580.8,346.31,41.84 ms
2022-02-10,16:28,Hedensted,1256.29,404.7,42.71 ms
2022-07-19,06:07,Jammerbugt,1883.56,194.0,22.4 ms
2022-08-31,04:19,Rebild,2050.49,141.88,19.0 ms
2022-03-14,20:14,Høje-Taastrup,811.44,597.68,31.9 ms
2022-03-22,06:00,Gladsaxe,73.26,420.97,35.78 ms
2022-08-06,04:16,Favrskov,162.34,595.31,29.13 ms
2022-06-01,04:57,Dragør,2466.46,1025.96,41.05 ms
2022-04-24,23:13,Egedal,1698.0,1179.71,40.5 ms
2022-12-01,10:31,Dragør,2060.32,221.5,32.11 ms
